book_name,chapter_number,chapter_title,chapter_year,scene_id,scene_location,scene_time,dialogue_text,dialogue_speaker,dialogue_addressees,dialogue_listeners,dialogue_mentions,dialogue_about_characters,dialogue_word_count,dialogue_sentiment,dialogue_bechdel_pass
A Game of Thrones,1,Bran I,298,3,Outside Winterfell,Morning,"Yes, Father.","{'name': 'Bran Stark', 'house(s)': ['Stark'], 'title(s)': ['Prince'], 'gender': 'Male', 'age': '0 - 10', 'culture': 'Northmen'}","[{'name': 'Eddard Stark', 'house(s)': ['Stark'], 'title(s)': ['Lord', 'Warden'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Northmen', 'intention': 'Neutral'}]","[{'name': 'Desmond', 'house(s)': None, 'title(s)': None, 'gender': 'Male', 'age': None, 'culture': 'Northmen'}, {'name': 'Harwin', 'house(s)': None, 'title(s)': ['Ser'], 'gender': 'Male', 'age': '21 - 30', 'culture': 'Northmen'}, {'name': 'Hullen', 'house(s)': None, 'title(s)': ['Master of Horse'], 'gender': 'Male', 'age': None, 'culture': 'Northmen'}, {'name': 'Jon Snow', 'house(s)': None, 'title(s)': None, 'gender': 'Male', 'age': '11 - 20', 'culture': 'Northmen'}, {'name': 'Jory Cassel', 'house(s)': ['Cassel'], 'title(s)': ['Ser', 'Captain'], 'gender': 'Male', 'age': '21 - 30', 'culture': 'Northmen'}, {'name': 'Robb Stark', 'house(s)': ['Stark'], 'title(s)': ['Prince'], 'gender': 'Male', 'age': '11 - 20', 'culture': 'Northmen'}, {'name': 'Theon Greyjoy', 'house(s)': ['Greyjoy'], 'title(s)': None, 'gender': 'Male', 'age': '11 - 20', 'culture': 'Ironmen'}]",[],[],2,0.0,False
A Game of Thrones,1,Bran I,298,3,Outside Winterfell,Morning,Yes.,"{'name': 'Robb Stark', 'house(s)': ['Stark'], 'title(s)': ['Prince'], 'gender': 'Male', 'age': '11 - 20', 'culture': 'Northmen'}","[{'name': 'Eddard Stark', 'house(s)': ['Stark'], 'title(s)': ['Lord', 'Warden'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Northmen', 'intention': 'Neutral'}]","[{'name': 'Bran Stark', 'house(s)': ['Stark'], 'title(s)': ['Prince'], 'gender': 'Male', 'age': '0 - 10', 'culture': 'Northmen'}, {'name': 'Desmond', 'house(s)': None, 'title(s)': None, 'gender': 'Male', 'age': None, 'culture': 'Northmen'}, {'name': 'Harwin', 'house(s)': None, 'title(s)': ['Ser'], 'gender': 'Male', 'age': '21 - 30', 'culture': 'Northmen'}, {'name': 'Hullen', 'house(s)': None, 'title(s)': ['Master of Horse'], 'gender': 'Male', 'age': None, 'culture': 'Northmen'}, {'name': 'Jon Snow', 'house(s)': None, 'title(s)': None, 'gender': 'Male', 'age': '11 - 20', 'culture': 'Northmen'}, {'name': 'Jory Cassel', 'house(s)': ['Cassel'], 'title(s)': ['Ser', 'Captain'], 'gender': 'Male', 'age': '21 - 30', 'culture': 'Northmen'}, {'name': 'Theon Greyjoy', 'house(s)': ['Greyjoy'], 'title(s)': None, 'gender': 'Male', 'age': '11 - 20', 'culture': 'Ironmen'}]",[],[],1,0.0,False
A Game of Thrones,1,Bran I,298,3,Outside Winterfell,Morning,"The pups may die anyway, despite all you do.","{'name': 'Eddard Stark', 'house(s)': ['Stark'], 'title(s)': ['Lord', 'Warden'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Northmen'}","[{'name': 'Bran Stark', 'house(s)': ['Stark'], 'title(s)': ['Prince'], 'gender': 'Male', 'age': '0 - 10', 'culture': 'Northmen', 'intention': 'Neutral'}, {'name': 'Robb Stark', 'house(s)': ['Stark'], 'title(s)': ['Prince'], 'gender': 'Male', 'age': '11 - 20', 'culture': 'Northmen', 'intention': 'Neutral'}]","[{'name': 'Desmond', 'house(s)': None, 'title(s)': None, 'gender': 'Male', 'age': None, 'culture': 'Northmen'}, {'name': 'Harwin', 'house(s)': None, 'title(s)': ['Ser'], 'gender': 'Male', 'age': '21 - 30', 'culture': 'Northmen'}, {'name': 'Hullen', 'house(s)': None, 'title(s)': ['Master of Horse'], 'gender': 'Male', 'age': None, 'culture': 'Northmen'}, {'name': 'Jon Snow', 'house(s)': None, 'title(s)': None, 'gender': 'Male', 'age': '11 - 20', 'culture': 'Northmen'}, {'name': 'Jory Cassel', 'house(s)': ['Cassel'], 'title(s)': ['Ser', 'Captain'], 'gender': 'Male', 'age': '21 - 30', 'culture': 'Northmen'}, {'name': 'Theon Greyjoy', 'house(s)': ['Greyjoy'], 'title(s)': None, 'gender': 'Male', 'age': '11 - 20', 'culture': 'Ironmen'}]",[],"[{'name': 'Grey Wind', 'intention': 'Neutral'}, {'name': 'Lady', 'intention': 'Neutral'}, {'name': 'Nymeria (direwolf)', 'intention': 'Neutral'}, {'name': 'Shaggydog', 'intention': 'Neutral'}, {'name': 'Summer', 'intention': 'Neutral'}]",9,0.0,False
A Game of Thrones,1,Bran I,298,3,Outside Winterfell,Morning,They won't die. We won't let them die.,"{'name': 'Bran Stark', 'house(s)': ['Stark'], 'title(s)': ['Prince'], 'gender': 'Male', 'age': '0 - 10', 'culture': 'Northmen'}","[{'name': 'Eddard Stark', 'house(s)': ['Stark'], 'title(s)': ['Lord', 'Warden'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Northmen', 'intention': 'Neutral'}]","[{'name': 'Desmond', 'house(s)': None, 'title(s)': None, 'gender': 'Male', 'age': None, 'culture': 'Northmen'}, {'name': 'Harwin', 'house(s)': None, 'title(s)': ['Ser'], 'gender': 'Male', 'age': '21 - 30', 'culture': 'Northmen'}, {'name': 'Hullen', 'house(s)': None, 'title(s)': ['Master of Horse'], 'gender': 'Male', 'age': None, 'culture': 'Northmen'}, {'name': 'Jon Snow', 'house(s)': None, 'title(s)': None, 'gender': 'Male', 'age': '11 - 20', 'culture': 'Northmen'}, {'name': 'Jory Cassel', 'house(s)': ['Cassel'], 'title(s)': ['Ser', 'Captain'], 'gender': 'Male', 'age': '21 - 30', 'culture': 'Northmen'}, {'name': 'Robb Stark', 'house(s)': ['Stark'], 'title(s)': ['Prince'], 'gender': 'Male', 'age': '11 - 20', 'culture': 'Northmen'}, {'name': 'Theon Greyjoy', 'house(s)': ['Greyjoy'], 'title(s)': None, 'gender': 'Male', 'age': '11 - 20', 'culture': 'Ironmen'}]",[],"[{'name': 'Grey Wind', 'intention': 'Neutral'}, {'name': 'Lady', 'intention': 'Neutral'}, {'name': 'Nymeria (direwolf)', 'intention': 'Neutral'}, {'name': 'Shaggydog', 'intention': 'Neutral'}, {'name': 'Summer', 'intention': 'Neutral'}]",8,0.0,False
A Game of Thrones,1,Bran I,298,3,Outside Winterfell,Morning,"Keep them, then. Jory, Desmond, gather up the other pups. It's time we were back to Winterfell.","{'name': 'Eddard Stark', 'house(s)': ['Stark'], 'title(s)': ['Lord', 'Warden'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Northmen'}","[{'name': 'Bran Stark', 'house(s)': ['Stark'], 'title(s)': ['Prince'], 'gender': 'Male', 'age': '0 - 10', 'culture': 'Northmen', 'intention': 'Neutral'}, {'name': 'Desmond', 'house(s)': None, 'title(s)': None, 'gender': 'Male', 'age': None, 'culture': 'Northmen', 'intention': 'Neutral'}, {'name': 'Jory Cassel', 'house(s)': ['Cassel'], 'title(s)': ['Ser', 'Captain'], 'gender': 'Male', 'age': '21 - 30', 'culture': 'Northmen', 'intention': 'Neutral'}, {'name': 'Robb Stark', 'house(s)': ['Stark'], 'title(s)': ['Prince'], 'gender': 'Male', 'age': '11 - 20', 'culture': 'Northmen', 'intention': 'Neutral'}]","[{'name': 'Harwin', 'house(s)': None, 'title(s)': ['Ser'], 'gender': 'Male', 'age': '21 - 30', 'culture': 'Northmen'}, {'name': 'Hullen', 'house(s)': None, 'title(s)': ['Master of Horse'], 'gender': 'Male', 'age': None, 'culture': 'Northmen'}, {'name': 'Jon Snow', 'house(s)': None, 'title(s)': None, 'gender': 'Male', 'age': '11 - 20', 'culture': 'Northmen'}, {'name': 'Theon Greyjoy', 'house(s)': ['Greyjoy'], 'title(s)': None, 'gender': 'Male', 'age': '11 - 20', 'culture': 'Ironmen'}]",[],"[{'name': 'Grey Wind', 'intention': 'Neutral'}, {'name': 'Lady', 'intention': 'Neutral'}, {'name': 'Nymeria (direwolf)', 'intention': 'Neutral'}, {'name': 'Shaggydog', 'intention': 'Neutral'}, {'name': 'Summer', 'intention': 'Neutral'}]",17,-0.0625,False
A Game of Thrones,1,Bran I,298,3,Outside Winterfell,Morning,"What is it, Jon?","{'name': 'Eddard Stark', 'house(s)': ['Stark'], 'title(s)': ['Lord', 'Warden'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Northmen'}","[{'name': 'Jon Snow', 'house(s)': None, 'title(s)': None, 'gender': 'Male', 'age': '11 - 20', 'culture': 'Northmen', 'intention': 'Neutral'}]","[{'name': 'Bran Stark', 'house(s)': ['Stark'], 'title(s)': ['Prince'], 'gender': 'Male', 'age': '0 - 10', 'culture': 'Northmen'}, {'name': 'Desmond', 'house(s)': None, 'title(s)': None, 'gender': 'Male', 'age': None, 'culture': 'Northmen'}, {'name': 'Harwin', 'house(s)': None, 'title(s)': ['Ser'], 'gender': 'Male', 'age': '21 - 30', 'culture': 'Northmen'}, {'name': 'Hullen', 'house(s)': None, 'title(s)': ['Master of Horse'], 'gender': 'Male', 'age': None, 'culture': 'Northmen'}, {'name': 'Jory Cassel', 'house(s)': ['Cassel'], 'title(s)': ['Ser', 'Captain'], 'gender': 'Male', 'age': '21 - 30', 'culture': 'Northmen'}, {'name': 'Robb Stark', 'house(s)': ['Stark'], 'title(s)': ['Prince'], 'gender': 'Male', 'age': '11 - 20', 'culture': 'Northmen'}, {'name': 'Theon Greyjoy', 'house(s)': ['Greyjoy'], 'title(s)': None, 'gender': 'Male', 'age': '11 - 20', 'culture': 'Ironmen'}]",[],[],4,0.0,False
A Game of Thrones,1,Bran I,298,3,Outside Winterfell,Morning,Can't you hear it? There. He must have crawled away from the others.,"{'name': 'Jon Snow', 'house(s)': None, 'title(s)': None, 'gender': 'Male', 'age': '11 - 20', 'culture': 'Northmen'}","[{'name': 'Eddard Stark', 'house(s)': ['Stark'], 'title(s)': ['Lord', 'Warden'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Northmen', 'intention': 'Neutral'}]","[{'name': 'Bran Stark', 'house(s)': ['Stark'], 'title(s)': ['Prince'], 'gender': 'Male', 'age': '0 - 10', 'culture': 'Northmen'}, {'name': 'Desmond', 'house(s)': None, 'title(s)': None, 'gender': 'Male', 'age': None, 'culture': 'Northmen'}, {'name': 'Harwin', 'house(s)': None, 'title(s)': ['Ser'], 'gender': 'Male', 'age': '21 - 30', 'culture': 'Northmen'}, {'name': 'Hullen', 'house(s)': None, 'title(s)': ['Master of Horse'], 'gender': 'Male', 'age': None, 'culture': 'Northmen'}, {'name': 'Jory Cassel', 'house(s)': ['Cassel'], 'title(s)': ['Ser', 'Captain'], 'gender': 'Male', 'age': '21 - 30', 'culture': 'Northmen'}, {'name': 'Robb Stark', 'house(s)': ['Stark'], 'title(s)': ['Prince'], 'gender': 'Male', 'age': '11 - 20', 'culture': 'Northmen'}, {'name': 'Theon Greyjoy', 'house(s)': ['Greyjoy'], 'title(s)': None, 'gender': 'Male', 'age': '11 - 20', 'culture': 'Ironmen'}]",[],"[{'name': 'Ghost', 'intention': 'Neutral'}]",13,0.0,False
A Game of Thrones,1,Bran I,298,3,Outside Winterfell,Morning,Or been driven away.,"{'name': 'Eddard Stark', 'house(s)': ['Stark'], 'title(s)': ['Lord', 'Warden'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Northmen'}","[{'name': 'Jon Snow', 'house(s)': None, 'title(s)': None, 'gender': 'Male', 'age': '11 - 20', 'culture': 'Northmen', 'intention': 'Neutral'}]","[{'name': 'Bran Stark', 'house(s)': ['Stark'], 'title(s)': ['Prince'], 'gender': 'Male', 'age': '0 - 10', 'culture': 'Northmen'}, {'name': 'Desmond', 'house(s)': None, 'title(s)': None, 'gender': 'Male', 'age': None, 'culture': 'Northmen'}, {'name': 'Harwin', 'house(s)': None, 'title(s)': ['Ser'], 'gender': 'Male', 'age': '21 - 30', 'culture': 'Northmen'}, {'name': 'Hullen', 'house(s)': None, 'title(s)': ['Master of Horse'], 'gender': 'Male', 'age': None, 'culture': 'Northmen'}, {'name': 'Jory Cassel', 'house(s)': ['Cassel'], 'title(s)': ['Ser', 'Captain'], 'gender': 'Male', 'age': '21 - 30', 'culture': 'Northmen'}, {'name': 'Robb Stark', 'house(s)': ['Stark'], 'title(s)': ['Prince'], 'gender': 'Male', 'age': '11 - 20', 'culture': 'Northmen'}, {'name': 'Theon Greyjoy', 'house(s)': ['Greyjoy'], 'title(s)': None, 'gender': 'Male', 'age': '11 - 20', 'culture': 'Ironmen'}]",[],[],4,0.0,False
A Game of Thrones,1,Bran I,298,3,Outside Winterfell,Morning,An albino. This one will die even faster than the others.,"{'name': 'Theon Greyjoy', 'house(s)': ['Greyjoy'], 'title(s)': None, 'gender': 'Male', 'age': '11 - 20', 'culture': 'Ironmen'}","[{'name': 'Eddard Stark', 'house(s)': ['Stark'], 'title(s)': ['Lord', 'Warden'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Northmen', 'intention': 'Neutral'}, {'name': 'Jon Snow', 'house(s)': None, 'title(s)': None, 'gender': 'Male', 'age': '11 - 20', 'culture': 'Northmen', 'intention': 'Neutral'}]","[{'name': 'Bran Stark', 'house(s)': ['Stark'], 'title(s)': ['Prince'], 'gender': 'Male', 'age': '0 - 10', 'culture': 'Northmen'}, {'name': 'Desmond', 'house(s)': None, 'title(s)': None, 'gender': 'Male', 'age': None, 'culture': 'Northmen'}, {'name': 'Harwin', 'house(s)': None, 'title(s)': ['Ser'], 'gender': 'Male', 'age': '21 - 30', 'culture': 'Northmen'}, {'name': 'Hullen', 'house(s)': None, 'title(s)': ['Master of Horse'], 'gender': 'Male', 'age': None, 'culture': 'Northmen'}, {'name': 'Jory Cassel', 'house(s)': ['Cassel'], 'title(s)': ['Ser', 'Captain'], 'gender': 'Male', 'age': '21 - 30', 'culture': 'Northmen'}, {'name': 'Robb Stark', 'house(s)': ['Stark'], 'title(s)': ['Prince'], 'gender': 'Male', 'age': '11 - 20', 'culture': 'Northmen'}]",[],"[{'name': 'Ghost', 'intention': 'Neutral'}]",11,0.0,False
A Game of Thrones,1,Bran I,298,3,Outside Winterfell,Morning,"I think not, Greyjoy. This one belongs to me.","{'name': 'Jon Snow', 'house(s)': None, 'title(s)': None, 'gender': 'Male', 'age': '11 - 20', 'culture': 'Northmen'}","[{'name': 'Theon Greyjoy', 'house(s)': ['Greyjoy'], 'title(s)': None, 'gender': 'Male', 'age': '11 - 20', 'culture': 'Ironmen', 'intention': 'Neutral'}]","[{'name': 'Bran Stark', 'house(s)': ['Stark'], 'title(s)': ['Prince'], 'gender': 'Male', 'age': '0 - 10', 'culture': 'Northmen'}, {'name': 'Desmond', 'house(s)': None, 'title(s)': None, 'gender': 'Male', 'age': None, 'culture': 'Northmen'}, {'name': 'Eddard Stark', 'house(s)': ['Stark'], 'title(s)': ['Lord', 'Warden'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Northmen'}, {'name': 'Harwin', 'house(s)': None, 'title(s)': ['Ser'], 'gender': 'Male', 'age': '21 - 30', 'culture': 'Northmen'}, {'name': 'Hullen', 'house(s)': None, 'title(s)': ['Master of Horse'], 'gender': 'Male', 'age': None, 'culture': 'Northmen'}, {'name': 'Jory Cassel', 'house(s)': ['Cassel'], 'title(s)': ['Ser', 'Captain'], 'gender': 'Male', 'age': '21 - 30', 'culture': 'Northmen'}, {'name': 'Robb Stark', 'house(s)': ['Stark'], 'title(s)': ['Prince'], 'gender': 'Male', 'age': '11 - 20', 'culture': 'Northmen'}]",[],"[{'name': 'Ghost', 'intention': 'Neutral'}]",9,0.0,False
A Game of Thrones,2,Catelyn I,298,0,Winterfell,Evening,Ned.,"{'name': 'Catelyn Stark', 'house(s)': ['Stark', 'Tully'], 'title(s)': ['Lady'], 'gender': 'Female', 'age': '31 - 40', 'culture': 'Rivermen'}","[{'name': 'Eddard Stark', 'house(s)': ['Stark'], 'title(s)': ['Lord', 'Warden'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Northmen', 'intention': 'Neutral'}]",[],[],[],1,0.0,False
A Game of Thrones,2,Catelyn I,298,0,Winterfell,Evening,Catelyn.,"{'name': 'Eddard Stark', 'house(s)': ['Stark'], 'title(s)': ['Lord', 'Warden'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Northmen'}","[{'name': 'Catelyn Stark', 'house(s)': ['Stark', 'Tully'], 'title(s)': ['Lady'], 'gender': 'Female', 'age': '31 - 40', 'culture': 'Rivermen', 'intention': 'Neutral'}]",[],[],[],1,0.0,False
A Game of Thrones,2,Catelyn I,298,0,Winterfell,Evening,Where are the children?,"{'name': 'Eddard Stark', 'house(s)': ['Stark'], 'title(s)': ['Lord', 'Warden'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Northmen'}","[{'name': 'Catelyn Stark', 'house(s)': ['Stark', 'Tully'], 'title(s)': ['Lady'], 'gender': 'Female', 'age': '31 - 40', 'culture': 'Rivermen', 'intention': 'Neutral'}]",[],[],"[{'name': 'Arya Stark', 'house(s)': ['Stark'], 'title(s)': ['Princess'], 'gender': 'Female', 'age': '0 - 10', 'culture': 'Northmen', 'intention': 'Neutral'}, {'name': 'Bran Stark', 'house(s)': ['Stark'], 'title(s)': ['Prince'], 'gender': 'Male', 'age': '0 - 10', 'culture': 'Northmen', 'intention': 'Neutral'}, {'name': 'Rickon Stark', 'house(s)': ['Stark'], 'title(s)': ['Prince'], 'gender': 'Male', 'age': '0 - 10', 'culture': 'Northmen', 'intention': 'Neutral'}, {'name': 'Robb Stark', 'house(s)': ['Stark'], 'title(s)': ['Prince'], 'gender': 'Male', 'age': '11 - 20', 'culture': 'Northmen', 'intention': 'Neutral'}, {'name': 'Sansa Stark', 'house(s)': ['Stark'], 'title(s)': ['Princess'], 'gender': 'Female', 'age': '11 - 20', 'culture': 'Northmen', 'intention': 'Neutral'}]",4,0.0,False
A Game of Thrones,2,Catelyn I,298,0,Winterfell,Evening,"In the kitchen, arguing about names for the wolf pups. Arya is already in love, and Sansa is charmed and gracious, but Rickon is not quite sure.","{'name': 'Catelyn Stark', 'house(s)': ['Stark', 'Tully'], 'title(s)': ['Lady'], 'gender': 'Female', 'age': '31 - 40', 'culture': 'Rivermen'}","[{'name': 'Eddard Stark', 'house(s)': ['Stark'], 'title(s)': ['Lord', 'Warden'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Northmen', 'intention': 'Neutral'}]",[],"[{'name': 'Arya Stark', 'house(s)': ['Stark'], 'title(s)': ['Princess'], 'gender': 'Female', 'age': '0 - 10', 'culture': 'Northmen'}, {'name': 'Rickon Stark', 'house(s)': ['Stark'], 'title(s)': ['Prince'], 'gender': 'Male', 'age': '0 - 10', 'culture': 'Northmen'}, {'name': 'Sansa Stark', 'house(s)': ['Stark'], 'title(s)': ['Princess'], 'gender': 'Female', 'age': '11 - 20', 'culture': 'Northmen'}]","[{'name': 'Arya Stark', 'house(s)': ['Stark'], 'title(s)': ['Princess'], 'gender': 'Female', 'age': '0 - 10', 'culture': 'Northmen', 'intention': 'Neutral'}, {'name': 'Bran Stark', 'house(s)': ['Stark'], 'title(s)': ['Prince'], 'gender': 'Male', 'age': '0 - 10', 'culture': 'Northmen', 'intention': 'Neutral'}, {'name': 'Rickon Stark', 'house(s)': ['Stark'], 'title(s)': ['Prince'], 'gender': 'Male', 'age': '0 - 10', 'culture': 'Northmen', 'intention': 'Neutral'}, {'name': 'Robb Stark', 'house(s)': ['Stark'], 'title(s)': ['Prince'], 'gender': 'Male', 'age': '11 - 20', 'culture': 'Northmen', 'intention': 'Neutral'}, {'name': 'Sansa Stark', 'house(s)': ['Stark'], 'title(s)': ['Princess'], 'gender': 'Female', 'age': '11 - 20', 'culture': 'Northmen', 'intention': 'Neutral'}]",27,0.5,False
A Game of Thrones,2,Catelyn I,298,0,Winterfell,Evening,Is he afraid?,"{'name': 'Eddard Stark', 'house(s)': ['Stark'], 'title(s)': ['Lord', 'Warden'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Northmen'}","[{'name': 'Catelyn Stark', 'house(s)': ['Stark', 'Tully'], 'title(s)': ['Lady'], 'gender': 'Female', 'age': '31 - 40', 'culture': 'Rivermen', 'intention': 'Neutral'}]",[],[],"[{'name': 'Rickon Stark', 'house(s)': ['Stark'], 'title(s)': ['Prince'], 'gender': 'Male', 'age': '0 - 10', 'culture': 'Northmen', 'intention': 'Neutral'}]",3,-0.6,False
A Game of Thrones,2,Catelyn I,298,0,Winterfell,Evening,A little. He is only three.,"{'name': 'Catelyn Stark', 'house(s)': ['Stark', 'Tully'], 'title(s)': ['Lady'], 'gender': 'Female', 'age': '31 - 40', 'culture': 'Rivermen'}","[{'name': 'Eddard Stark', 'house(s)': ['Stark'], 'title(s)': ['Lord', 'Warden'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Northmen', 'intention': 'Neutral'}]",[],[],"[{'name': 'Rickon Stark', 'house(s)': ['Stark'], 'title(s)': ['Prince'], 'gender': 'Male', 'age': '0 - 10', 'culture': 'Northmen', 'intention': 'Neutral'}]",6,-0.09375,False
A Game of Thrones,2,Catelyn I,298,0,Winterfell,Evening,He must learn to face his fears. He will not be three forever. And winter is coming.,"{'name': 'Eddard Stark', 'house(s)': ['Stark'], 'title(s)': ['Lord', 'Warden'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Northmen'}","[{'name': 'Catelyn Stark', 'house(s)': ['Stark', 'Tully'], 'title(s)': ['Lady'], 'gender': 'Female', 'age': '31 - 40', 'culture': 'Rivermen', 'intention': 'Neutral'}]",[],[],"[{'name': 'Rickon Stark', 'house(s)': ['Stark'], 'title(s)': ['Prince'], 'gender': 'Male', 'age': '0 - 10', 'culture': 'Northmen', 'intention': 'Neutral'}]",17,0.0,False
A Game of Thrones,2,Catelyn I,298,0,Winterfell,Evening,Yes.,"{'name': 'Catelyn Stark', 'house(s)': ['Stark', 'Tully'], 'title(s)': ['Lady'], 'gender': 'Female', 'age': '31 - 40', 'culture': 'Rivermen'}","[{'name': 'Eddard Stark', 'house(s)': ['Stark'], 'title(s)': ['Lord', 'Warden'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Northmen', 'intention': 'Neutral'}]",[],[],[],1,0.0,False
A Game of Thrones,2,Catelyn I,298,0,Winterfell,Evening,"The man died well, I'll give him that. I was glad for Bran's sake. You would have been proud of Bran.","{'name': 'Eddard Stark', 'house(s)': ['Stark'], 'title(s)': ['Lord', 'Warden'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Northmen'}","[{'name': 'Catelyn Stark', 'house(s)': ['Stark', 'Tully'], 'title(s)': ['Lady'], 'gender': 'Female', 'age': '31 - 40', 'culture': 'Rivermen', 'intention': 'Neutral'}]",[],"[{'name': 'Bran Stark', 'house(s)': ['Stark'], 'title(s)': ['Prince'], 'gender': 'Male', 'age': '0 - 10', 'culture': 'Northmen'}]","[{'name': 'Bran Stark', 'house(s)': ['Stark'], 'title(s)': ['Prince'], 'gender': 'Male', 'age': '0 - 10', 'culture': 'Northmen', 'intention': 'Neutral'}, {'name': 'Gared', 'house(s)': None, 'title(s)': None, 'gender': 'Male', 'age': '51 - 60', 'culture': 'Westeros', 'intention': 'Positive'}]",21,0.65,False
A Game of Thrones,2,Catelyn I,298,0,Winterfell,Evening,I am always proud of Bran.,"{'name': 'Catelyn Stark', 'house(s)': ['Stark', 'Tully'], 'title(s)': ['Lady'], 'gender': 'Female', 'age': '31 - 40', 'culture': 'Rivermen'}","[{'name': 'Eddard Stark', 'house(s)': ['Stark'], 'title(s)': ['Lord', 'Warden'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Northmen', 'intention': 'Neutral'}]",[],"[{'name': 'Bran Stark', 'house(s)': ['Stark'], 'title(s)': ['Prince'], 'gender': 'Male', 'age': '0 - 10', 'culture': 'Northmen'}]","[{'name': 'Bran Stark', 'house(s)': ['Stark'], 'title(s)': ['Prince'], 'gender': 'Male', 'age': '0 - 10', 'culture': 'Northmen', 'intention': 'Positive'}]",6,0.8,False
A Game of Thrones,2,Catelyn I,298,0,Winterfell,Evening,He was the fourth this year. The poor man was half-mad. Something had put a fear in him so deep that my words could not reach him. Ben writes that the strength of the Night's Watch is down below a thousand. It's not only desertions. They are losing men on rangings as well.,"{'name': 'Eddard Stark', 'house(s)': ['Stark'], 'title(s)': ['Lord', 'Warden'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Northmen'}","[{'name': 'Catelyn Stark', 'house(s)': ['Stark', 'Tully'], 'title(s)': ['Lady'], 'gender': 'Female', 'age': '31 - 40', 'culture': 'Rivermen', 'intention': 'Neutral'}]",[],"[{'name': 'Benjen Stark', 'house(s)': ['Stark'], 'title(s)': ['First Ranger'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Northmen'}]","[{'name': 'Benjen Stark', 'house(s)': ['Stark'], 'title(s)': ['First Ranger'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Northmen', 'intention': 'Neutral'}, {'name': 'Gared', 'house(s)': None, 'title(s)': None, 'gender': 'Male', 'age': '51 - 60', 'culture': 'Westeros', 'intention': 'Neutral'}]",53,-0.11111111111111112,False
A Game of Thrones,2,Catelyn I,298,0,Winterfell,Evening,Is it the wildlings?,"{'name': 'Catelyn Stark', 'house(s)': ['Stark', 'Tully'], 'title(s)': ['Lady'], 'gender': 'Female', 'age': '31 - 40', 'culture': 'Rivermen'}","[{'name': 'Eddard Stark', 'house(s)': ['Stark'], 'title(s)': ['Lord', 'Warden'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Northmen', 'intention': 'Neutral'}]",[],[],[],4,0.0,False
A Game of Thrones,2,Catelyn I,298,0,Winterfell,Evening,Who else? And it will only grow worse. The day may come when I will have no choice but to call the banners and ride north to deal with this King-beyond-the-Wall for good and all.,"{'name': 'Eddard Stark', 'house(s)': ['Stark'], 'title(s)': ['Lord', 'Warden'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Northmen'}","[{'name': 'Catelyn Stark', 'house(s)': ['Stark', 'Tully'], 'title(s)': ['Lady'], 'gender': 'Female', 'age': '31 - 40', 'culture': 'Rivermen', 'intention': 'Neutral'}]",[],[],"[{'name': 'Mance Rayder', 'house(s)': None, 'title(s)': ['King'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Free Folk', 'intention': 'Neutral'}]",35,0.09999999999999998,False
A Game of Thrones,2,Catelyn I,298,0,Winterfell,Evening,Beyond the Wall?,"{'name': 'Catelyn Stark', 'house(s)': ['Stark', 'Tully'], 'title(s)': ['Lady'], 'gender': 'Female', 'age': '31 - 40', 'culture': 'Rivermen'}","[{'name': 'Eddard Stark', 'house(s)': ['Stark'], 'title(s)': ['Lord', 'Warden'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Northmen', 'intention': 'Neutral'}]",[],[],[],3,0.0,False
